cod_usuario,cod_produto,data_compra,quantidade,valor
2924,10,2021-07-19,12,8398.8
2135,15,2019-01-10,13,64.87
2433,6,2021-06-06,11,9898.9
2888,13,2020-02-26,12,118.8
45,15,2020-02-21,9,44.91
1754,8,2021-07-30,7,1536.99
2163,14,2020-12-26,4,555.96
1401,7,2020-03-06,19,24709.31
1097,11,2020-06-17,10,499
249,5,2021-07-19,6,2622
3218,16,2021-07-25,4,20
3344,12,2020-09-28,9,697.5
1282,7,2021-05-27,12,15605.88
374,12,2021-06-22,2,155
2328,21,2021-07-23,1,5999.1
824,12,2021-07-17,3,232.5
1238,13,2019-05-22,2,19.8
3012,8,2021-06-21,19,4171.83
612,9,2021-06-30,1,389.1
3349,9,2020-08-21,9,3501.9
765,15,2020-01-28,7,34.93
1826,11,2019-11-06,19,948.1
413,4,2021-03-31,2,117.8
2986,13,2021-07-27,8,79.2
2599,13,2021-06-01,20,198
146,5,2021-05-30,10,4370
23,9,2021-01-05,1,389.1
1731,10,2020-09-03,15,10498.5
1232,10,2021-06-17,1,699.9
473,8,2020-07-10,20,4391.4
526,11,2020-07-21,6,299.4
1528,1,2021-03-08,3,13772.7
103,13,2019-09-04,12,118.8
1899,10,2019-12-06,5,3499.5
2427,14,2019-12-28,10,1389.9
1188,21,2021-06-29,6,35994.6
345,10,2021-06-15,16,11198.4
2737,15,2019-01-31,19,94.81
1149,1,2021-05-26,14,64272.6
734,16,2021-06-11,8,40
2016,16,2021-02-21,13,65
1954,9,2021-06-11,17,6614.7
3270,20,2020-03-24,18,2338.2
3072,3,2021-03-05,6,12297
2120,8,2021-03-15,8,1756.56
154,15,2021-03-05,18,89.82
1491,11,2021-07-20,15,748.5
463,9,2021-04-21,20,7782
2322,1,2020-10-05,12,55090.8
1694,13,2021-02-15,2,19.8
2734,3,2019-07-21,15,30742.5
638,9,2021-03-22,7,2723.7
3364,18,2020-11-12,12,94.8
1030,8,2020-01-25,3,658.71
1822,9,2021-05-21,2,778.2
2305,4,2020-05-11,12,706.8
3073,4,2020-02-12,8,471.2
2760,19,2020-10-25,19,47498.1
1207,10,2021-03-09,12,8398.8
1951,21,2020-04-21,8,47992.8
2099,19,2021-03-04,15,37498.5
3032,20,2021-06-16,18,2338.2
137,6,2021-02-01,9,8099.1
593,17,2021-07-17,4,2336.4
3051,13,2020-09-29,8,79.2
2440,17,2021-06-18,20,11682
2340,18,2021-01-16,10,79
2360,4,2021-01-30,15,883.5
1806,13,2019-07-14,11,108.9
2274,4,2020-11-11,7,412.3
2400,5,2021-04-19,8,3496
1849,20,2020-07-22,6,779.4
1520,1,2019-07-05,5,22954.5
1996,3,2020-11-05,20,40990
280,12,2020-02-05,3,232.5
2059,9,2021-02-18,6,2334.6
452,11,2021-07-22,5,249.5
691,2,2021-03-20,3,4037.34
1911,8,2021-07-08,16,3513.12
207,18,2020-10-21,14,110.6
1823,9,2020-12-25,20,7782
2049,2,2021-07-14,4,5383.12
3278,9,2021-07-12,13,5058.3
987,20,2020-06-18,20,2598
2488,5,2021-07-09,10,4370
3159,8,2020-12-23,9,1976.13
652,11,2019-08-09,2,99.8
2042,21,2020-01-29,10,59991
2596,11,2020-09-11,8,399.2
1108,5,2021-02-11,6,2622
762,18,2021-05-18,6,47.4
457,2,2020-07-29,1,1345.78
2492,6,2021-07-13,11,9898.9
100,11,2021-06-02,4,199.6
2725,20,2020-09-05,16,2078.4
2692,10,2021-07-04,20,13998
3259,17,2019-04-16,4,2336.4
3327,6,2021-07-27,7,6299.3
2361,12,2020-08-30,2,155
168,21,2021-05-30,14,83987.4
1799,18,2021-06-16,5,39.5
731,11,2020-05-09,11,548.9
3233,6,2020-08-02,20,17998
1218,12,2021-05-30,4,310
785,13,2020-01-01,19,188.1
1108,3,2021-03-05,3,6148.5
2361,12,2021-05-08,6,465
1336,17,2021-03-22,8,4672.8
1922,10,2021-04-11,15,10498.5
320,3,2021-07-11,5,10247.5
2155,20,2021-01-13,8,1039.2
2037,16,2020-09-29,15,75
735,15,2019-11-05,7,34.93
2095,17,2021-07-18,3,1752.3
1501,13,2021-07-31,17,168.3
2108,19,2021-05-01,2,4999.8
564,6,2021-06-22,17,15298.3
748,16,2021-05-11,5,25
684,14,2021-07-17,13,1806.87
24,14,2021-05-01,11,1528.89
3147,17,2020-11-27,10,5841
2360,8,2021-01-04,9,1976.13
2387,3,2019-01-04,17,34841.5
3224,1,2019-11-27,17,78045.3
9,16,2019-05-06,8,40
1737,21,2019-04-04,20,119982
1255,8,2021-03-09,18,3952.26
700,5,2020-08-05,5,2185
2609,18,2020-11-30,19,150.1
2177,20,2018-12-24,6,779.4
1866,8,2021-03-05,10,2195.7
3025,11,2020-10-30,3,149.7
533,17,2021-07-13,10,5841
2887,9,2020-04-18,7,2723.7
1738,19,2021-06-19,12,29998.8
2893,20,2019-06-20,7,909.3
490,20,2021-01-05,10,1299
10,8,2021-04-27,4,878.28
1624,17,2021-02-11,19,11097.9
1375,16,2019-11-27,6,30
1311,14,2020-08-17,3,416.97
1819,5,2020-09-28,16,6992
2599,13,2021-05-22,13,128.7
1485,15,2021-06-12,3,14.97
1668,17,2019-06-03,10,5841
1432,8,2021-02-28,14,3073.98
1696,16,2020-02-01,5,25
2225,13,2021-06-23,8,79.2
2371,11,2020-05-20,1,49.9
1399,21,2021-06-03,14,83987.4
2074,18,2021-07-13,5,39.5
1886,7,2019-05-17,2,2600.98
2088,2,2020-11-26,6,8074.68
1808,11,2020-10-11,4,199.6
2392,2,2019-12-25,2,2691.56
2747,4,2021-06-09,4,235.6
2696,14,2021-06-29,17,2362.83
1120,11,2021-02-19,19,948.1
701,17,2020-04-12,7,4088.7
1017,21,2021-04-18,3,17997.3
74,6,2021-05-05,16,14398.4
590,15,2021-05-03,12,59.88
3268,1,2021-03-08,5,22954.5
3283,14,2020-09-19,2,277.98
2628,3,2020-04-01,20,40990
267,16,2020-04-26,19,95
2149,5,2018-12-31,14,6118
476,5,2020-12-30,1,437
1423,12,2021-07-13,7,542.5
809,7,2021-03-02,20,26009.8
869,14,2021-04-17,11,1528.89
374,18,2021-07-06,7,55.3
1059,13,2019-05-09,17,168.3
1305,6,2020-06-30,9,8099.1
1813,12,2021-06-28,4,310
1845,7,2021-04-18,9,11704.41
2883,5,2020-05-21,20,8740
90,1,2020-06-19,18,82636.2
1199,3,2021-05-11,17,34841.5
1761,11,2019-06-07,11,548.9
1297,8,2021-01-19,16,3513.12
813,1,2021-05-27,7,32136.3
2590,10,2019-01-16,8,5599.2
360,9,2021-05-31,18,7003.8
1797,14,2021-05-05,6,833.94
599,15,2019-07-23,3,14.97
2304,20,2021-07-14,10,1299
3405,11,2021-01-08,7,349.3
892,19,2021-03-14,9,22499.1
2321,16,2021-07-10,10,50
2658,21,2020-02-15,18,107983.8
1982,1,2019-08-09,17,78045.3
3012,13,2021-03-20,10,99
1231,10,2021-02-04,20,13998
1971,14,2020-11-24,4,555.96
679,8,2021-05-04,15,3293.55
1307,19,2020-09-23,14,34998.6
2964,5,2020-07-18,4,1748
2140,20,2020-07-10,6,779.4
596,8,2020-12-25,10,2195.7
1174,18,2020-12-02,20,158
104,4,2021-07-31,17,1001.3
2456,9,2021-02-18,12,4669.2
1644,4,2021-06-09,16,942.4
805,11,2021-04-06,15,748.5
2199,9,2020-12-30,2,778.2
2587,2,2020-06-28,3,4037.34
2047,18,2021-06-24,9,71.1
2009,15,2019-04-11,20,99.8
3028,14,2021-05-23,12,1667.88
2971,4,2021-03-09,4,235.6
2643,14,2018-08-25,5,694.95
1551,1,2021-04-19,1,4590.9
3188,10,2020-08-18,8,5599.2
2984,9,2021-05-28,1,389.1
1056,11,2021-06-09,1,49.9
2305,15,2020-12-18,17,84.83
2349,5,2021-06-16,12,5244
941,16,2021-06-12,1,5
2198,17,2021-05-26,20,11682
995,7,2021-03-14,3,3901.47
3335,3,2021-04-08,19,38940.5
3314,4,2020-07-21,14,824.6
2109,20,2020-10-18,7,909.3
313,19,2020-08-19,19,47498.1
2100,7,2018-12-27,10,13004.9
2693,5,2021-05-04,6,2622
1121,6,2021-07-05,2,1799.8
2870,4,2019-07-26,18,1060.2
984,19,2021-05-20,16,39998.4
3207,11,2021-04-27,12,598.8
3169,3,2021-06-12,4,8198
2200,10,2020-06-24,13,9098.7
555,1,2020-11-17,1,4590.9
1955,18,2021-04-24,19,150.1
223,4,2021-07-21,4,235.6
2558,18,2021-06-29,4,31.6
2644,4,2020-01-02,3,176.7
2100,10,2019-12-05,6,4199.4
1207,7,2021-03-29,10,13004.9
1966,5,2021-01-10,10,4370
1757,10,2021-07-30,8,5599.2
1805,12,2021-01-10,15,1162.5
2385,3,2021-06-26,1,2049.5
2136,3,2019-07-19,4,8198
1000,7,2020-01-22,8,10403.92
2761,17,2020-03-09,18,10513.8
3265,15,2021-06-16,20,99.8
1054,19,2021-04-05,20,49998
1466,3,2021-01-06,11,22544.5
2217,1,2019-07-27,6,27545.4
3139,17,2021-07-15,11,6425.1
114,13,2021-06-10,13,128.7
598,13,2021-07-30,13,128.7
496,7,2020-12-24,2,2600.98
3244,10,2021-07-02,5,3499.5
785,18,2020-09-27,4,31.6
2893,11,2021-06-27,17,848.3
531,5,2021-02-26,15,6555
2628,20,2021-03-31,17,2208.3
1345,17,2020-06-09,12,7009.2
2871,3,2018-11-04,11,22544.5
806,9,2021-02-17,1,389.1
3353,6,2020-06-01,17,15298.3
1894,21,2021-05-04,16,95985.6
1524,6,2021-01-17,13,11698.7
2254,11,2021-06-14,18,898.2
2352,5,2021-01-12,19,8303
1974,3,2021-03-14,20,40990
2648,1,2021-01-06,3,13772.7
401,5,2021-03-06,10,4370
307,17,2020-04-14,13,7593.3
1389,6,2020-04-27,19,17098.1
1764,3,2021-03-12,10,20495
3319,12,2021-07-03,10,775
719,15,2021-07-24,8,39.92
548,3,2021-07-15,19,38940.5
1346,21,2021-05-10,12,71989.2
1655,9,2020-11-23,12,4669.2
387,17,2021-06-16,15,8761.5
907,8,2020-11-23,13,2854.41
1400,2,2020-01-22,16,21532.48
2220,6,2019-09-03,9,8099.1
1492,12,2021-03-26,7,542.5
2906,13,2021-07-27,19,188.1
3084,9,2019-12-09,18,7003.8
616,15,2021-03-02,13,64.87
1889,21,2020-04-10,7,41993.7
593,9,2021-06-05,17,6614.7
3313,19,2019-04-10,15,37498.5
2735,18,2019-06-17,9,71.1
1244,1,2021-06-03,15,68863.5
890,16,2020-03-08,2,10
1483,4,2021-07-21,20,1178
2906,2,2021-07-23,13,17495.14
1940,18,2021-01-27,17,134.3
3128,3,2021-02-05,15,30742.5
957,18,2019-11-11,19,150.1
253,11,2021-03-16,17,848.3
2633,16,2020-06-25,12,60
731,1,2020-09-21,6,27545.4
2969,9,2020-09-09,17,6614.7
441,17,2019-08-11,14,8177.4
2110,15,2020-12-05,12,59.88
590,6,2021-04-25,6,5399.4
299,14,2021-03-04,16,2223.84
756,15,2019-11-14,10,49.9
1145,11,2021-05-24,1,49.9
93,3,2021-04-08,13,26643.5
2648,4,2021-04-22,18,1060.2
1063,19,2021-06-24,5,12499.5
2141,21,2020-10-16,17,101984.7
2340,20,2020-04-11,13,1688.7
1192,4,2020-04-09,18,1060.2
2694,19,2020-01-10,15,37498.5
1376,10,2021-05-21,8,5599.2
58,13,2020-11-08,6,59.4
1884,11,2020-01-20,10,499
3145,10,2020-09-23,1,699.9
3119,7,2019-05-17,19,24709.31
1467,6,2021-02-21,13,11698.7
3137,2,2018-06-20,7,9420.46
1121,11,2021-01-14,8,399.2
2330,19,2021-04-05,17,42498.3
2873,14,2021-07-23,3,416.97
3272,1,2021-01-11,2,9181.8
193,12,2020-03-19,1,77.5
1552,12,2020-06-26,5,387.5
2097,19,2019-06-14,18,44998.2
169,16,2021-06-27,18,90
2438,14,2021-02-25,19,2640.81
575,4,2019-09-30,1,58.9
3272,17,2021-07-01,20,11682
1369,6,2020-04-11,6,5399.4
2934,7,2018-09-09,13,16906.37
497,11,2020-10-04,19,948.1
23,15,2021-02-20,16,79.84
1975,21,2020-05-19,16,95985.6
96,9,2019-09-29,2,778.2
2624,13,2021-07-25,7,69.3
2280,19,2020-07-14,1,2499.9
2232,1,2019-10-29,11,50499.9
1521,21,2021-07-05,20,119982
757,3,2019-06-25,3,6148.5
2495,19,2021-07-01,4,9999.6
2712,7,2020-02-02,5,6502.45
963,4,2021-03-20,6,353.4
2923,13,2020-07-05,10,99
1990,6,2019-07-12,3,2699.7
394,16,2020-03-25,6,30
531,15,2020-08-26,9,44.91
3295,21,2018-09-06,18,107983.8
2527,8,2020-06-04,17,3732.69
3182,2,2020-07-18,17,22878.26
1734,8,2021-04-10,14,3073.98
3302,2,2021-07-20,5,6728.9
1046,16,2021-07-06,18,90
3014,15,2021-02-23,15,74.85
3347,7,2020-12-25,5,6502.45
1654,8,2019-08-16,9,1976.13
2178,21,2018-10-15,8,47992.8
762,4,2021-07-12,20,1178
2668,15,2020-07-23,11,54.89
1240,2,2021-07-05,12,16149.36
2187,20,2020-08-19,10,1299
2464,14,2021-05-14,9,1250.91
2509,21,2020-04-24,8,47992.8
473,3,2020-11-13,9,18445.5
184,21,2021-07-28,3,17997.3
2875,14,2021-06-26,7,972.93
231,14,2021-01-20,2,277.98
3154,13,2020-07-04,11,108.9
181,7,2020-02-29,3,3901.47
228,1,2020-05-22,14,64272.6
1178,8,2021-07-29,14,3073.98
2736,18,2020-06-15,6,47.4
1403,12,2021-02-22,5,387.5
2271,10,2020-07-17,12,8398.8
528,4,2021-01-27,10,589
1916,5,2020-09-03,16,6992
3199,5,2021-04-26,2,874
6,18,2020-06-01,10,79
152,20,2020-01-12,4,519.6
788,10,2019-12-25,10,6999
1833,13,2020-05-23,11,108.9
3355,11,2020-03-06,14,698.6
419,6,2021-03-28,6,5399.4
1238,21,2019-09-30,11,65990.1
3303,13,2019-11-07,4,39.6
2599,19,2021-05-06,9,22499.1
2941,14,2021-07-16,20,2779.8
339,16,2020-06-01,20,100
1245,12,2019-05-31,4,310
2218,11,2019-06-18,2,99.8
3107,21,2021-01-23,19,113982.9
2832,13,2020-07-02,19,188.1
2982,6,2020-02-19,12,10798.8
2037,19,2021-03-21,7,17499.3
3408,17,2021-06-14,19,11097.9
3097,15,2020-02-03,11,54.89
1245,2,2020-11-18,18,24224.04
2386,5,2021-05-15,18,7866
812,11,2020-08-08,11,548.9
3159,17,2020-04-07,17,9929.7
1342,17,2020-06-20,13,7593.3
223,6,2021-05-29,5,4499.5
2947,4,2021-02-28,12,706.8
298,12,2020-09-03,19,1472.5
2275,20,2021-02-16,14,1818.6
2373,10,2019-06-13,6,4199.4
830,19,2021-04-27,17,42498.3
2450,2,2020-11-12,11,14803.58
257,4,2019-10-10,15,883.5
3206,18,2020-12-17,16,126.4
2320,7,2021-07-29,18,23408.82
1156,2,2021-03-07,5,6728.9
194,3,2020-02-23,9,18445.5
1336,1,2021-03-01,8,36727.2
1941,2,2021-05-25,16,21532.48
742,3,2021-07-27,2,4099
1584,20,2020-03-12,18,2338.2
23,7,2020-07-08,19,24709.31
2380,18,2019-11-01,19,150.1
2512,9,2020-07-11,8,3112.8
826,18,2020-12-11,3,23.7
672,8,2020-12-10,4,878.28
2002,12,2019-08-05,12,930
1106,7,2021-07-29,12,15605.88
3115,13,2018-06-13,15,148.5
1025,18,2020-09-17,7,55.3
1996,21,2019-05-01,5,29995.5
2488,3,2020-05-23,20,40990
1602,1,2021-07-14,3,13772.7
245,15,2021-02-22,6,29.94
1100,13,2021-07-05,16,158.4
286,10,2021-04-18,15,10498.5
1089,20,2021-06-21,17,2208.3
2280,15,2020-05-06,18,89.82
1422,1,2021-07-23,13,59681.7
2372,20,2021-05-27,14,1818.6
343,19,2020-02-06,6,14999.4
1063,18,2021-05-20,17,134.3
2698,17,2020-09-19,9,5256.9
2447,20,2021-06-27,8,1039.2
2596,6,2020-01-12,2,1799.8
881,2,2021-06-17,20,26915.6
2361,13,2020-03-27,18,178.2
2650,12,2019-06-11,20,1550
346,18,2020-08-29,11,86.9
3309,15,2019-11-03,14,69.86
1121,20,2021-02-22,13,1688.7
892,10,2020-11-29,16,11198.4
3399,3,2021-06-03,15,30742.5
1233,9,2020-05-24,19,7392.9
380,6,2021-04-04,2,1799.8
2108,20,2021-04-11,3,389.7
3299,20,2020-09-26,4,519.6
2780,15,2020-03-12,17,84.83
1618,4,2020-04-20,5,294.5
1035,19,2019-10-19,12,29998.8
2309,1,2021-01-28,10,45909
753,4,2021-03-29,10,589
51,11,2020-08-05,18,898.2
2533,11,2019-09-05,9,449.1
597,4,2020-05-27,4,235.6
242,4,2019-08-03,1,58.9
1939,13,2020-06-15,1,9.9
2143,9,2020-01-31,7,2723.7
517,1,2020-11-06,17,78045.3
2124,17,2020-07-26,10,5841
1186,1,2020-11-05,17,78045.3
2330,7,2020-09-19,5,6502.45
1343,3,2021-04-06,2,4099
644,21,2021-07-27,16,95985.6
2794,12,2021-05-20,15,1162.5
1684,14,2021-02-08,8,1111.92
835,21,2020-09-26,14,83987.4
272,3,2021-06-01,14,28693
1577,18,2021-03-23,7,55.3
2262,2,2021-06-22,18,24224.04
2755,4,2019-02-26,1,58.9
1377,4,2020-05-05,17,1001.3
2842,7,2021-07-21,12,15605.88
3358,21,2020-11-25,4,23996.4
1851,1,2021-04-19,17,78045.3
3344,20,2021-05-01,1,129.9
336,10,2021-02-13,11,7698.9
2501,1,2021-04-12,19,87227.1
174,19,2021-05-01,19,47498.1
2342,21,2021-05-14,11,65990.1
1782,19,2020-10-27,6,14999.4
2855,7,2021-04-02,9,11704.41
2344,11,2021-07-09,12,598.8
2795,9,2019-11-17,18,7003.8
441,11,2019-12-10,1,49.9
2405,16,2021-07-03,19,95
1496,17,2020-01-15,17,9929.7
2431,20,2021-07-30,3,389.7
2383,8,2020-12-12,18,3952.26
1700,11,2021-06-10,2,99.8
657,2,2021-06-19,15,20186.7
2440,9,2021-07-17,8,3112.8
1040,12,2019-10-19,3,232.5
695,20,2020-11-21,12,1558.8
1039,4,2020-12-23,16,942.4
2734,21,2020-01-26,4,23996.4
2806,2,2021-03-31,9,12112.02
2689,3,2021-06-18,17,34841.5
417,12,2021-07-05,3,232.5
1644,8,2021-07-20,14,3073.98
3170,9,2020-11-23,3,1167.3
1948,21,2020-08-03,6,35994.6
1232,1,2021-04-25,17,78045.3
1263,10,2020-09-27,8,5599.2
2277,21,2021-02-10,19,113982.9
2942,8,2019-10-29,17,3732.69
1196,2,2021-06-13,14,18840.92
559,17,2020-02-28,12,7009.2
194,11,2020-06-21,7,349.3
950,8,2021-07-18,12,2634.84
2423,14,2021-02-25,3,416.97
419,17,2021-03-29,1,584.1
399,12,2019-10-23,16,1240
2635,6,2019-07-08,2,1799.8
3011,13,2021-07-10,11,108.9
1571,21,2021-07-11,7,41993.7
3032,12,2019-08-06,20,1550
3371,9,2021-03-26,8,3112.8
1472,14,2020-08-12,17,2362.83
39,15,2020-02-07,11,54.89
3391,10,2020-01-08,10,6999
1398,21,2021-07-27,14,83987.4
2635,18,2021-06-09,1,7.9
2359,2,2021-05-31,16,21532.48
1022,19,2021-07-08,5,12499.5
237,14,2020-09-07,3,416.97
615,2,2021-05-24,18,24224.04
301,18,2021-05-22,2,15.8
3332,10,2021-07-17,11,7698.9
538,15,2021-07-11,13,64.87
328,1,2021-03-13,15,68863.5
2961,3,2020-07-23,1,2049.5
961,15,2021-07-19,2,9.98
355,1,2019-11-17,4,18363.6
2415,11,2021-07-18,5,249.5
1004,19,2020-11-11,18,44998.2
2905,10,2021-01-08,20,13998
256,9,2020-10-29,12,4669.2
464,19,2020-10-15,16,39998.4
695,10,2019-07-08,8,5599.2
1217,7,2020-11-07,12,15605.88
773,20,2021-04-27,18,2338.2
917,17,2020-06-25,13,7593.3
583,12,2020-08-19,10,775
3369,15,2021-04-23,10,49.9
97,3,2020-09-06,8,16396
1870,12,2020-08-30,14,1085
865,4,2020-07-04,8,471.2
2784,5,2020-03-26,12,5244
23,2,2021-05-11,18,24224.04
2645,3,2021-03-24,19,38940.5
1354,1,2020-06-29,15,68863.5
3200,19,2020-07-08,18,44998.2
798,14,2021-06-19,10,1389.9
1095,15,2020-02-08,20,99.8
980,4,2021-03-01,17,1001.3
3204,1,2020-10-07,17,78045.3
1922,9,2021-05-12,17,6614.7
490,18,2021-06-07,17,134.3
1027,8,2020-02-02,7,1536.99
1263,8,2020-04-21,6,1317.42
1226,13,2021-05-10,1,9.9
2385,3,2021-07-29,18,36891
2189,12,2021-06-10,6,465
3350,12,2021-07-28,12,930
1987,19,2021-07-13,15,37498.5
2575,19,2020-12-18,7,17499.3
56,10,2021-01-27,20,13998
2439,2,2021-06-30,13,17495.14
2624,8,2021-07-31,20,4391.4
2433,11,2021-03-14,13,648.7
964,6,2021-06-12,14,12598.6
457,6,2020-07-20,9,8099.1
1669,16,2019-04-26,15,75
1574,21,2021-05-14,3,17997.3
281,1,2020-01-12,20,91818
1867,9,2021-04-19,18,7003.8
2199,18,2021-07-14,10,79
3290,21,2021-07-12,20,119982
739,8,2019-12-23,20,4391.4
2773,11,2020-05-17,9,449.1
186,3,2020-04-16,2,4099
1969,17,2021-06-21,2,1168.2
1545,1,2020-11-16,9,41318.1
192,14,2021-07-25,10,1389.9
1249,18,2020-10-17,6,47.4
3073,8,2021-07-01,7,1536.99
184,21,2021-07-18,9,53991.9
1513,10,2019-04-24,7,4899.3
405,10,2021-03-21,18,12598.2
270,20,2021-06-19,18,2338.2
159,21,2020-04-10,7,41993.7
3120,13,2021-01-08,7,69.3
1792,2,2021-06-25,8,10766.24
644,12,2021-06-24,15,1162.5
1111,17,2020-06-17,14,8177.4
1808,12,2021-07-02,20,1550
2746,19,2021-02-20,14,34998.6
217,18,2019-11-30,10,79
810,16,2021-02-14,10,50
1923,6,2021-07-16,2,1799.8
1261,19,2021-05-21,6,14999.4
1661,3,2020-07-13,11,22544.5
1158,10,2020-10-19,14,9798.6
771,5,2019-12-21,2,874
234,20,2019-12-26,18,2338.2
1684,16,2021-03-08,11,55
1852,6,2020-02-28,20,17998
2809,1,2018-07-03,9,41318.1
527,3,2021-03-04,3,6148.5
55,13,2020-11-15,12,118.8
903,21,2020-09-13,11,65990.1
1476,9,2021-02-20,16,6225.6
2811,11,2021-03-25,3,149.7
1282,7,2021-04-10,9,11704.41
1964,5,2021-03-31,2,874
1034,7,2019-10-20,5,6502.45
3026,13,2020-08-31,17,168.3
2500,10,2020-12-22,20,13998
969,2,2021-05-20,10,13457.8
2603,19,2021-02-04,6,14999.4
2695,14,2020-12-12,20,2779.8
1869,3,2018-08-14,15,30742.5
1857,2,2021-07-20,17,22878.26
2845,9,2021-06-03,10,3891
1408,1,2021-04-30,1,4590.9
3183,16,2020-05-08,6,30
3246,12,2020-08-03,15,1162.5
1268,16,2021-04-23,10,50
685,2,2020-08-17,17,22878.26
1137,12,2020-08-12,9,697.5
1582,3,2020-09-25,19,38940.5
1273,11,2020-01-20,3,149.7
487,15,2020-07-27,13,64.87
685,11,2020-11-21,4,199.6
2881,14,2019-03-22,11,1528.89
3369,7,2019-10-29,6,7802.94
2545,2,2019-11-23,3,4037.34
2248,14,2020-11-11,8,1111.92
1398,1,2021-07-31,3,13772.7
3101,4,2018-06-25,10,589
552,15,2021-04-13,16,79.84
1693,6,2019-10-22,14,12598.6
305,13,2021-06-07,2,19.8
502,7,2021-06-09,8,10403.92
2609,13,2020-02-16,10,99
3274,1,2021-05-25,6,27545.4
2684,20,2019-08-23,13,1688.7
2025,14,2021-05-16,3,416.97
2382,16,2020-01-03,2,10
326,6,2020-09-14,11,9898.9
1330,1,2020-07-30,20,91818
2598,8,2020-08-22,18,3952.26
3407,21,2021-06-18,10,59991
3239,2,2021-04-07,17,22878.26
2118,5,2021-04-15,6,2622
1257,14,2021-05-12,14,1945.86
1829,13,2021-05-19,20,198
1936,16,2020-08-10,3,15
2437,20,2020-08-09,6,779.4
71,19,2020-12-17,15,37498.5
3229,20,2020-08-27,15,1948.5
1458,16,2020-03-11,1,5
975,19,2021-05-07,12,29998.8
3289,20,2021-05-22,2,259.8
2422,21,2021-07-11,6,35994.6
2871,5,2020-01-29,11,4807
654,1,2021-06-08,3,13772.7
3325,7,2021-05-22,9,11704.41
21,1,2020-12-07,13,59681.7
2506,19,2021-02-27,11,27498.9
2779,15,2020-01-17,3,14.97
3088,4,2021-05-31,20,1178
3159,21,2020-02-13,20,119982
6,11,2021-04-06,7,349.3
15,7,2021-06-26,18,23408.82
816,4,2020-07-06,16,942.4
1902,5,2021-01-29,16,6992
1464,7,2021-02-23,20,26009.8
801,12,2021-07-31,4,310
1790,20,2020-10-09,4,519.6
1281,5,2021-02-12,3,1311
2657,2,2019-03-01,15,20186.7
148,8,2020-03-19,14,3073.98
2943,10,2020-08-09,15,10498.5
2907,8,2020-11-29,3,658.71
2464,19,2021-05-20,5,12499.5
1494,9,2020-07-16,12,4669.2
2211,4,2021-03-03,11,647.9
2728,10,2020-08-25,3,2099.7
375,8,2021-06-15,15,3293.55
2689,14,2021-05-30,15,2084.85
39,1,2020-11-17,11,50499.9
2583,19,2020-08-24,12,29998.8
1896,1,2021-04-17,14,64272.6
3111,5,2018-07-25,19,8303
2534,12,2019-11-24,3,232.5
12,16,2020-11-24,2,10
1822,17,2020-06-29,19,11097.9
762,1,2021-06-23,3,13772.7
2983,20,2020-02-25,19,2468.1
771,14,2020-05-10,7,972.93
1903,11,2021-06-07,5,249.5
865,7,2021-03-03,1,1300.49
528,11,2021-05-03,13,648.7
1058,15,2019-12-05,9,44.91
2969,19,2020-06-28,16,39998.4
3399,7,2020-04-20,11,14305.39
962,20,2020-04-10,12,1558.8
1953,18,2019-03-19,7,55.3
981,11,2020-10-14,12,598.8
2162,20,2019-09-04,8,1039.2
2996,18,2021-05-03,4,31.6
1136,3,2020-04-26,13,26643.5
2363,12,2020-10-28,18,1395
1257,3,2021-05-03,11,22544.5
560,14,2019-08-10,3,416.97
1317,8,2021-07-28,1,219.57
2964,18,2020-09-05,8,63.2
2404,8,2018-12-19,4,878.28
2405,3,2021-03-28,8,16396
1588,21,2019-06-24,11,65990.1
3187,20,2020-07-25,19,2468.1
239,4,2020-06-29,16,942.4
2170,16,2020-04-04,11,55
1309,17,2019-05-13,5,2920.5
1628,14,2021-04-26,2,277.98
1001,15,2020-08-27,1,4.99
2538,13,2020-07-17,10,99
2135,19,2019-07-22,7,17499.3
386,19,2020-11-12,4,9999.6
2999,13,2021-06-17,11,108.9
2752,1,2021-06-22,12,55090.8
332,11,2021-07-14,6,299.4
3032,21,2020-07-20,15,89986.5
1767,11,2020-04-26,11,548.9
2664,21,2020-10-11,13,77988.3
701,10,2021-02-12,20,13998
1745,17,2020-11-10,18,10513.8
974,7,2020-04-07,7,9103.43
2619,18,2021-06-25,15,118.5
2679,13,2021-06-15,2,19.8
971,14,2020-04-12,6,833.94
1628,12,2018-08-21,20,1550
204,6,2020-02-09,18,16198.2
271,4,2020-10-07,4,235.6
1612,1,2019-10-04,10,45909
2859,11,2019-05-07,18,898.2
1922,14,2020-07-20,15,2084.85
2320,20,2021-06-16,11,1428.9
808,10,2021-03-17,11,7698.9
3205,16,2019-08-20,17,85
1324,1,2021-05-08,15,68863.5
1479,19,2021-06-10,9,22499.1
3340,14,2021-07-26,11,1528.89
2856,2,2020-10-03,16,21532.48
1917,7,2020-05-25,16,20807.84
640,8,2021-05-23,13,2854.41
1993,2,2019-12-02,2,2691.56
486,9,2020-05-07,5,1945.5
2719,6,2021-04-03,12,10798.8
3262,21,2021-07-05,13,77988.3
2600,5,2020-07-09,7,3059
17,18,2021-06-21,10,79
2438,15,2020-06-21,8,39.92
722,12,2021-06-04,6,465
1758,17,2021-05-10,17,9929.7
2276,19,2021-02-28,15,37498.5
